epoch;PSNR;loss;mean_squared_error;val_PSNR;val_loss;val_mean_squared_error
29;33.57986831665039;0.01710367389023304;0.0005510390619747341;31.609771728515625;0.008731539361178875;0.0007520401850342751
30;33.622432708740234;0.016988173127174377;0.0005413491744548082;36.56121063232422;0.0053035905584692955;0.000248267111601308
31;33.62854766845703;0.016946690157055855;0.0005451615434139967;35.43711853027344;0.0062114279717206955;0.0003275786293670535
32;33.62813186645508;0.01692664623260498;0.0005426519783213735;36.19951248168945;0.005294585134834051;0.0002600267471279949
33;33.65102767944336;0.01689116284251213;0.0005421991227194667;32.04213333129883;0.009093641303479671;0.000688910367898643
34;33.62544631958008;0.01687529683113098;0.0005446661380119622;33.5658073425293;0.006587243638932705;0.00048401078674942255
35;33.891082763671875;0.016253162175416946;0.0005152379162609577;34.40595626831055;0.005631020292639732;0.0004021221539005637
36;33.90751647949219;0.01613578200340271;0.0005136230611242354;36.050941467285156;0.00493462523445487;0.00027779393712989986
37;33.93424987792969;0.016091985628008842;0.0005098579567857087;36.097068786621094;0.004750457126647234;0.0002793534949887544
38;33.93088150024414;0.016024647280573845;0.0005096793174743652;36.45257568359375;0.0046021644957363605;0.0002539934648666531
39;33.92280197143555;0.016049951314926147;0.0005116864340379834;36.32520294189453;0.004889234900474548;0.00025855039712041616
40;33.9319953918457;0.016009798273444176;0.0005104487063363194;35.45586395263672;0.005018817726522684;0.00032069397275336087
41;33.946414947509766;0.015978233888745308;0.0005100963753648102;36.59297180175781;0.004416270647197962;0.0002445621939841658
42;33.97556686401367;0.0159322340041399;0.0005069330800324678;35.17734909057617;0.005045219790190458;0.0003375160158611834
43;33.97049331665039;0.015888754278421402;0.0005094974767416716;36.01750946044922;0.004670250695198774;0.0002791446167975664
44;33.97854995727539;0.015908939763903618;0.0005074689397588372;36.33237838745117;0.004498567897826433;0.00025775391259230673
45;34.01348114013672;0.015833156183362007;0.000504964729771018;35.009986877441406;0.00504152849316597;0.000352643895894289
46;34.000465393066406;0.015775274485349655;0.0005052855703979731;36.32114791870117;0.004559575580060482;0.000260322995018214
47;34.03838348388672;0.015775641426444054;0.0004991299356333911;36.34909439086914;0.004498257301747799;0.0002586285991128534
48;34.03420639038086;0.015723921358585358;0.0005003482801839709;36.30490493774414;0.004516064189374447;0.0002611960517242551
49;34.0284538269043;0.01572534069418907;0.0005011412431485951;36.10593795776367;0.0045636785216629505;0.00027241872157901525
50;34.04245376586914;0.015676911920309067;0.0005020152893848717;36.039039611816406;0.004604071378707886;0.0002778936759568751
51;34.04798889160156;0.01569833979010582;0.0004980984958820045;36.014984130859375;0.004602557513862848;0.00027907922049053013
52;34.045352935791016;0.015728505328297615;0.0005017672665417194;36.0901985168457;0.00463383411988616;0.00027472383226267993
53;34.023582458496094;0.015711188316345215;0.0004996169591322541;36.175506591796875;0.004538866225630045;0.00026901450473815203
54;34.09980392456055;0.015585582703351974;0.000494198699016124;36.17173767089844;0.004560460802167654;0.0002690475666895509
55;34.0301513671875;0.01568552292883396;0.0005014651687815785;36.15537643432617;0.004523989278823137;0.0002705021179281175
56;34.03835678100586;0.01570264622569084;0.0005011032335460186;36.057430267333984;0.004613768309354782;0.00027651447453536093
57;34.04630661010742;0.0156790092587471;0.0005007801228202879;36.05931854248047;0.004592814948409796;0.0002760826318990439
58;34.043453216552734;0.015714064240455627;0.0004992575268261135;36.15441131591797;0.004535605665296316;0.0002705179213080555
59;34.040889739990234;0.01572389341890812;0.0004993471666239202;36.282928466796875;0.004474933259189129;0.0002629192895255983
60;34.04513168334961;0.015659894794225693;0.0004991776659153402;36.04129409790039;0.004628355149179697;0.0002770991122815758
61;34.05234146118164;0.01571754924952984;0.0005001782556064427;36.16941452026367;0.00453380448743701;0.0002694200666155666
